src_account_id,employee_src_id,system_code,system_name,account_login,account_type_code,account_type_name,privileged_flag,admin_flag,account_status,created_at,disabled_at,source_system,load_dttm,batch_id
ACC-0004295,E01324,MAIL,Corporate Mail,e01324_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-09-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004296,E01324,CRM,CRM Platform,e01324_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-11-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004297,E01325,AD,Active Directory,e01325_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-12-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004298,E01325,MAIL,Corporate Mail,e01325_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-02-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004299,E01325,CRM,CRM Platform,e01325_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-12-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004300,E01326,AD,Active Directory,e01326_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-02-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004301,E01326,MAIL,Corporate Mail,e01326_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-01-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004302,E01326,ERP,ERP Platform,e01326_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-02-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004303,E01327,AD,Active Directory,e01327_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-11-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004304,E01327,VPN,VPN Gateway,e01327_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-09-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004305,E01328,AD,Active Directory,e01328_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-06-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004306,E01328,MAIL,Corporate Mail,e01328_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-04-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004307,E01329,AD,Active Directory,e01329_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2022-07-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004308,E01329,MAIL,Corporate Mail,e01329_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-09-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004309,E01329,VPN,VPN Gateway,e01329_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-07-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004310,E01329,CRM,CRM Platform,e01329_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-09-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004311,E01330,AD,Active Directory,e01330_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-11-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004312,E01330,MAIL,Corporate Mail,e01330_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-12-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004313,E01330,VPN,VPN Gateway,e01330_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2025-01-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004314,E01331,AD,Active Directory,e01331_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-03-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004315,E01331,MAIL,Corporate Mail,e01331_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-04-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004316,E01331,ERP,ERP Platform,e01331_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-03-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004317,E01332,AD,Active Directory,e01332_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2021-07-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004318,E01332,MAIL,Corporate Mail,e01332_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-08-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004319,E01332,VPN,VPN Gateway,e01332_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-08-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004320,E01332,DWH,Data Warehouse,e01332_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2021-08-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004321,E01333,AD,Active Directory,e01333_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-12-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004322,E01333,MAIL,Corporate Mail,e01333_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-12-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004323,E01334,AD,Active Directory,e01334_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-07-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004324,E01334,MAIL,Corporate Mail,e01334_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-06-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004325,E01334,CRM,CRM Platform,e01334_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-07-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004326,E01335,AD,Active Directory,e01335_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-09-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004327,E01335,MAIL,Corporate Mail,e01335_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-08-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004328,E01335,VPN,VPN Gateway,e01335_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-08-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004329,E01336,AD,Active Directory,e01336_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-08-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004330,E01336,FILE,File Storage,e01336_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2019-08-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004331,E01336,CRM,CRM Platform,e01336_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-07-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004332,E01337,AD,Active Directory,e01337_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-02-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004333,E01337,MAIL,Corporate Mail,e01337_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-01-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004334,E01338,AD,Active Directory,e01338_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-06-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004335,E01338,MAIL,Corporate Mail,e01338_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-04-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004336,E01338,VPN,VPN Gateway,e01338_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-06-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004337,E01338,ERP,ERP Platform,e01338_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-04-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004338,E01339,AD,Active Directory,e01339_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-07-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004339,E01339,MAIL,Corporate Mail,e01339_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-04-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004340,E01339,VPN,VPN Gateway,e01339_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-06-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004341,E01339,DWH,Data Warehouse,e01339_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2023-05-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004342,E01340,AD,Active Directory,e01340_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-10-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004343,E01340,ERP,ERP Platform,e01340_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-09-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004344,E01341,AD,Active Directory,e01341_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-04-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004345,E01341,MAIL,Corporate Mail,e01341_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-05-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004346,E01341,VPN,VPN Gateway,e01341_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-05-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004347,E01341,DWH,Data Warehouse,e01341_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2022-03-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004348,E01342,AD,Active Directory,e01342_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2025-01-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004349,E01342,MAIL,Corporate Mail,e01342_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2025-01-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004350,E01342,VPN,VPN Gateway,e01342_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2025-01-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004351,E01343,AD,Active Directory,e01343_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-09-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004352,E01343,MAIL,Corporate Mail,e01343_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-10-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004353,E01343,DWH,Data Warehouse,e01343_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2019-08-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004354,E01344,AD,Active Directory,e01344_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-06-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004355,E01344,MAIL,Corporate Mail,e01344_mail,MAILBOX,Почтовая учётная запись,N,N,DISABLED,2023-08-25 00:00:00,2024-03-31 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004356,E01345,AD,Active Directory,e01345_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-05-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004357,E01345,MAIL,Corporate Mail,e01345_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-06-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004358,E01345,ERP,ERP Platform,e01345_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-06-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004359,E01346,AD,Active Directory,e01346_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-06-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004360,E01346,VPN,VPN Gateway,e01346_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-05-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004361,E01347,AD,Active Directory,e01347_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-01-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004362,E01347,MAIL,Corporate Mail,e01347_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-12-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004363,E01347,VPN,VPN Gateway,e01347_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-02-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004364,E01348,AD,Active Directory,e01348_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-06-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004365,E01348,MAIL,Corporate Mail,e01348_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-06-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004366,E01349,AD,Active Directory,e01349_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-04-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004367,E01349,MAIL,Corporate Mail,e01349_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-05-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004368,E01349,VPN,VPN Gateway,e01349_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-07-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004369,E01349,DWH,Data Warehouse,e01349_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2023-06-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004370,E01350,AD,Active Directory,e01350_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-09-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004371,E01350,MAIL,Corporate Mail,e01350_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-11-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004372,E01350,FILE,File Storage,e01350_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2020-09-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004373,E01351,AD,Active Directory,e01351_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-07-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004374,E01351,MAIL,Corporate Mail,e01351_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-08-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004375,E01351,FILE,File Storage,e01351_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2021-08-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004376,E01352,AD,Active Directory,e01352_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-01-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004377,E01352,MAIL,Corporate Mail,e01352_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-11-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004378,E01352,VPN,VPN Gateway,e01352_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-03-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004379,E01352,FILE,File Storage,e01352_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2024-03-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004380,E01353,AD,Active Directory,e01353_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-01-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004381,E01353,MAIL,Corporate Mail,e01353_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-03-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004382,E01353,VPN,VPN Gateway,e01353_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-03-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004383,E01353,ERP,ERP Platform,e01353_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-03-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004384,E01354,AD,Active Directory,e01354_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-08-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004385,E01354,MAIL,Corporate Mail,e01354_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-08-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004386,E01354,VPN,VPN Gateway,e01354_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-09-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004387,E01355,AD,Active Directory,e01355_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2025-03-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004388,E01355,MAIL,Corporate Mail,e01355_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2025-04-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004389,E01355,ERP,ERP Platform,e01355_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2025-02-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004390,E01356,AD,Active Directory,e01356_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-12-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004391,E01356,MAIL,Corporate Mail,e01356_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-11-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004392,E01356,ERP,ERP Platform,e01356_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2025-02-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004393,E01357,AD,Active Directory,e01357_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-04-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004394,E01357,MAIL,Corporate Mail,e01357_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-05-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004395,E01357,VPN,VPN Gateway,e01357_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-03-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004396,E01358,AD,Active Directory,e01358_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-04-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004397,E01358,MAIL,Corporate Mail,e01358_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-03-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004398,E01358,VPN,VPN Gateway,e01358_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-04-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004399,E01358,DWH,Data Warehouse,e01358_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2022-05-31 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004400,E01359,AD,Active Directory,e01359_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-02-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004401,E01359,MAIL,Corporate Mail,e01359_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-01-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004402,E01359,FILE,File Storage,e01359_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2022-03-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004403,E01360,AD,Active Directory,e01360_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2023-07-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0004404,E01360,MAIL,Corporate Mail,e01360_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-07-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
