src_role_assignment_id,employee_src_id,src_account_id,system_code,role_code,role_name,role_group,assigned_at,revoked_at,assignment_status,source_system,load_dttm,batch_id
ROLE-0006052,E01211,ACC-0003922,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-03 18:06:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006053,E01212,ACC-0003923,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-08-16 05:40:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006054,E01212,ACC-0003923,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-05-02 03:47:40,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006055,E01212,ACC-0003924,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-02-05 03:41:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006056,E01212,ACC-0003925,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-01-11 19:45:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006057,E01212,ACC-0003926,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-03-31 04:31:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006058,E01213,ACC-0003927,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-22 08:52:21,2024-09-07 08:52:21,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006059,E01213,ACC-0003927,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-03-06 12:18:09,2024-04-21 12:18:09,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006060,E01213,ACC-0003928,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-04-26 05:48:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006061,E01213,ACC-0003929,VPN,VPN_USER,VPN пользователь,BASE,2024-11-03 13:47:29,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006062,E01213,ACC-0003930,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-02-20 23:11:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006063,E01213,ACC-0003931,ERP,ERP_USER,Пользователь ERP,BASE,2024-11-30 19:56:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006064,E01213,ACC-0003931,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-08-14 06:34:39,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006065,E01213,ACC-0003931,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-07-14 17:44:34,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006066,E01214,ACC-0003932,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-10-09 23:11:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006067,E01214,ACC-0003933,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-06-06 13:33:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006068,E01214,ACC-0003934,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-03-28 20:11:53,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006069,E01214,ACC-0003934,VPN,VPN_USER,VPN пользователь,BASE,2024-05-14 13:18:47,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006070,E01214,ACC-0003935,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-07-31 22:11:29,2024-11-27 22:11:29,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006071,E01214,ACC-0003935,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-10-11 20:02:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006072,E01215,ACC-0003936,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-11-20 06:25:40,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006073,E01215,ACC-0003936,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-02-02 17:47:06,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006074,E01215,ACC-0003937,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-04-14 23:06:34,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006075,E01215,ACC-0003937,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-07-04 22:05:47,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006076,E01215,ACC-0003938,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-05-26 10:54:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006077,E01215,ACC-0003938,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-09-22 02:59:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006078,E01215,ACC-0003939,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-07-02 15:28:16,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006079,E01215,ACC-0003939,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-05-02 05:07:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006080,E01215,ACC-0003940,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-07-30 23:08:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006081,E01216,ACC-0003941,AD,AD_USER,Пользователь домена,BASE,2024-03-14 15:52:11,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006082,E01216,ACC-0003942,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-01 17:12:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006083,E01216,ACC-0003943,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-01-20 23:43:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006084,E01216,ACC-0003943,VPN,VPN_USER,VPN пользователь,BASE,2024-06-08 20:46:18,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006085,E01216,ACC-0003944,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-02-12 11:54:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006086,E01216,ACC-0003945,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-05-13 20:20:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006087,E01216,ACC-0003945,CRM,CRM_USER,Пользователь CRM,BASE,2024-04-02 20:17:52,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006088,E01217,ACC-0003946,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-07-07 11:51:16,2024-08-29 11:51:16,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006089,E01217,ACC-0003947,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-02-26 13:42:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006090,E01217,ACC-0003948,VPN,VPN_USER,VPN пользователь,BASE,2024-10-05 11:51:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006091,E01217,ACC-0003948,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-05-21 09:53:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006092,E01218,ACC-0003949,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-06-18 02:44:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006093,E01218,ACC-0003949,AD,AD_USER,Пользователь домена,BASE,2024-01-18 02:22:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006094,E01218,ACC-0003950,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-01-04 05:36:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006095,E01218,ACC-0003951,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-01-04 01:41:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006096,E01218,ACC-0003951,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-05-18 12:37:10,2024-06-09 12:37:10,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006097,E01218,ACC-0003952,DWH,DWH_READER,Чтение DWH,BASE,2024-08-16 18:38:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006098,E01218,ACC-0003952,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-05-17 11:51:35,2024-07-18 11:51:35,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006099,E01219,ACC-0003953,AD,AD_USER,Пользователь домена,BASE,2024-04-30 21:23:44,2024-07-06 21:23:44,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006100,E01219,ACC-0003954,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-05-23 15:41:34,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006101,E01219,ACC-0003954,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-03-29 05:55:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006102,E01219,ACC-0003955,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-05-24 04:20:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006103,E01219,ACC-0003955,VPN,VPN_USER,VPN пользователь,BASE,2024-11-18 21:09:38,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006104,E01219,ACC-0003956,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-04-13 09:23:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006105,E01219,ACC-0003956,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-03-30 05:00:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006106,E01220,ACC-0003957,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-03 16:46:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006107,E01220,ACC-0003958,ERP,ERP_USER,Пользователь ERP,BASE,2024-08-27 04:01:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006108,E01220,ACC-0003958,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-09-24 08:01:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006109,E01220,ACC-0003958,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-11-21 21:17:35,2024-12-04 21:17:35,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006110,E01221,ACC-0003959,AD,AD_USER,Пользователь домена,BASE,2024-03-24 07:01:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006111,E01221,ACC-0003959,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-05-18 16:14:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006112,E01221,ACC-0003960,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-06 22:14:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006113,E01221,ACC-0003960,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-05-12 10:00:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006114,E01222,ACC-0003961,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-02-18 02:51:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006115,E01222,ACC-0003961,AD,AD_USER,Пользователь домена,BASE,2024-09-02 12:58:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006116,E01222,ACC-0003962,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-27 22:49:17,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006117,E01222,ACC-0003963,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-11-28 02:52:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006118,E01222,ACC-0003963,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-03-30 14:55:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006119,E01222,ACC-0003963,ERP,ERP_USER,Пользователь ERP,BASE,2024-03-28 13:51:41,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006120,E01223,ACC-0003964,AD,AD_USER,Пользователь домена,BASE,2024-07-05 18:27:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006121,E01223,ACC-0003964,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-01-17 14:37:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006122,E01223,ACC-0003965,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-01 12:34:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006123,E01223,ACC-0003965,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-23 15:31:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006124,E01223,ACC-0003966,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-01-01 07:38:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006125,E01224,ACC-0003967,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-24 14:51:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006126,E01224,ACC-0003968,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-29 07:40:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006127,E01224,ACC-0003969,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-02-04 02:25:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006128,E01224,ACC-0003970,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-07-16 09:39:32,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006129,E01225,ACC-0003971,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-03-18 05:33:49,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006130,E01225,ACC-0003971,AD,AD_USER,Пользователь домена,BASE,2024-06-06 23:25:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006131,E01225,ACC-0003972,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-08-15 12:03:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006132,E01225,ACC-0003973,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-05-22 16:19:12,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006133,E01225,ACC-0003973,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-03-12 08:05:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006134,E01226,ACC-0003974,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-08-13 06:37:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006135,E01226,ACC-0003974,AD,AD_USER,Пользователь домена,BASE,2024-03-06 10:11:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006136,E01226,ACC-0003975,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-04 03:35:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006137,E01226,ACC-0003975,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-11-14 12:54:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006138,E01226,ACC-0003976,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-06-10 03:55:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006139,E01227,ACC-0003977,AD,AD_USER,Пользователь домена,BASE,2024-02-11 14:00:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006140,E01227,ACC-0003977,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-10-21 14:51:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006141,E01227,ACC-0003978,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-01-03 08:17:38,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006142,E01227,ACC-0003979,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-11-04 06:08:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006143,E01227,ACC-0003979,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-08-15 08:18:34,2024-09-15 08:18:34,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006144,E01228,ACC-0003980,AD,AD_USER,Пользователь домена,BASE,2024-05-07 04:47:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006145,E01228,ACC-0003980,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-04-27 23:57:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006146,E01228,ACC-0003981,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-09-26 00:11:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006147,E01228,ACC-0003982,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-05-07 10:11:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006148,E01228,ACC-0003982,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-08-17 13:01:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006149,E01228,ACC-0003983,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-04-27 14:37:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006150,E01229,ACC-0003984,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-09 09:22:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006151,E01229,ACC-0003985,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-05-29 20:24:15,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006152,E01229,ACC-0003985,VPN,VPN_USER,VPN пользователь,BASE,2024-03-16 19:31:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006153,E01229,ACC-0003986,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-03-12 10:15:49,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006154,E01229,ACC-0003987,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-02-23 17:56:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006155,E01229,ACC-0003987,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-10-13 09:30:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006156,E01230,ACC-0003988,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-07-19 00:00:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006157,E01230,ACC-0003988,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-10-20 11:13:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006158,E01230,ACC-0003988,AD,AD_USER,Пользователь домена,BASE,2024-06-22 13:51:39,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006159,E01230,ACC-0003989,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-07-08 23:14:02,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006160,E01230,ACC-0003989,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-09-12 15:52:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006161,E01230,ACC-0003990,VPN,VPN_USER,VPN пользователь,BASE,2024-02-11 18:44:39,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006162,E01231,ACC-0003991,AD,AD_USER,Пользователь домена,BASE,2024-10-10 13:39:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006163,E01231,ACC-0003992,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-09-16 15:52:12,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006164,E01231,ACC-0003993,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-08-28 21:40:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006165,E01231,ACC-0003993,VPN,VPN_USER,VPN пользователь,BASE,2024-09-26 03:13:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006166,E01231,ACC-0003994,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-01-29 04:18:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006167,E01232,ACC-0003995,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-07-06 21:42:46,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006168,E01232,ACC-0003996,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-08-18 15:52:12,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006169,E01232,ACC-0003996,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-11 14:48:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006170,E01232,ACC-0003997,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-11-15 16:04:47,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006171,E01232,ACC-0003998,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-10-09 08:53:43,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006172,E01232,ACC-0003998,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-07-07 05:47:51,2024-08-19 05:47:51,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0006173,E01232,ACC-0003999,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-06-04 10:29:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
