src_violation_id,employee_src_id,violation_code,violation_name,control_area,materiality_level,violation_status,detected_at,decision_at,decision_text,source_system,load_dttm,batch_id
CMP-0005266,E00222,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-16 19:40:05,2024-06-27 19:40:05,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005267,E01123,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-28 14:18:42,2024-11-06 14:18:42,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005268,E02610,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-04-21 14:28:49,2024-04-25 14:28:49,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005269,E00221,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-12-01 08:36:01,2024-12-04 08:36:01,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005270,E00039,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-23 01:36:33,2024-10-06 01:36:33,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005271,E00225,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-11-16 03:55:29,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005272,E00884,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-12-23 06:10:48,2025-01-02 06:10:48,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005273,E01088,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-08-25 07:07:09,2024-09-06 07:07:09,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005274,E00265,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-11-23 03:27:33,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005275,E00218,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-11-05 08:45:33,2024-11-08 08:45:33,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005276,E00066,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-07 10:20:05,2024-06-13 10:20:05,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005277,E01689,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-08 08:43:57,2024-01-17 08:43:57,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005278,E01860,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-09-27 09:46:11,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005279,E00513,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-03-06 21:35:51,2024-03-19 21:35:51,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005280,E01119,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-02-26 18:49:38,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005281,E00755,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-11-27 03:19:41,2024-11-29 03:19:41,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005282,E00080,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-27 01:26:02,2024-08-03 01:26:02,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005283,E00392,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-07-18 09:22:04,2024-07-26 09:22:04,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005284,E00554,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-26 01:25:05,2024-08-31 01:25:05,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005285,E00126,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-04-14 12:25:58,2024-04-20 12:25:58,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005286,E00060,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-04-14 19:19:23,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005287,E01909,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-09-13 22:05:41,2024-09-26 22:05:41,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005288,E01700,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-08-29 01:03:42,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005289,E01683,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-07 08:06:31,2024-09-19 08:06:31,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005290,E00154,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-12-14 03:54:19,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005291,E01103,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-25 04:42:20,2024-11-09 04:42:20,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005292,E02174,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-03-31 11:59:33,2024-04-03 11:59:33,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005293,E02743,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-07-06 10:40:46,2024-07-09 10:40:46,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005294,E00493,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-21 05:36:54,2024-05-05 05:36:54,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005295,E00088,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-02-08 01:45:24,2024-02-16 01:45:24,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005296,E00213,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-19 18:11:39,2024-07-02 18:11:39,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005297,E00125,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-09-14 03:44:35,2024-09-20 03:44:35,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005298,E00298,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-06-18 09:16:09,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005299,E01325,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-31 06:09:24,2024-11-13 06:09:24,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005300,E00171,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-04-05 06:53:01,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005301,E00097,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-12 09:08:52,2024-07-17 09:08:52,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005302,E00163,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-03-21 09:19:14,2024-03-31 09:19:14,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005303,E01973,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-11-14 07:31:55,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005304,E00151,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-04-17 02:04:37,2024-04-30 02:04:37,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005305,E01720,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-07 09:40:38,2024-04-15 09:40:38,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005306,E01884,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-03-08 04:31:14,2024-03-22 04:31:14,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005307,E02420,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-16 07:07:47,2024-10-23 07:07:47,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005308,E01153,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-05 11:02:22,2024-09-14 11:02:22,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005309,E00173,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-01 11:02:28,2024-01-05 11:02:28,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005310,E01120,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-15 14:09:33,2024-09-17 14:09:33,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005311,E00244,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-26 19:36:06,2025-01-01 19:36:06,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005312,E00046,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-29 14:55:32,2024-07-12 14:55:32,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005313,E01801,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-02-03 07:06:38,2024-02-14 07:06:38,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005314,E02604,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-09-30 11:58:36,2024-10-05 11:58:36,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005315,E01290,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-04-24 03:11:41,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005316,E00750,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-09-23 16:46:35,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005317,E02774,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-10-02 00:50:07,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005318,E00007,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-01-27 17:50:57,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005319,E00253,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-24 01:47:53,2024-02-05 01:47:53,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005320,E00317,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-09-15 12:59:42,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005321,E00415,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-26 16:09:30,2024-09-29 16:09:30,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005322,E00068,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-27 12:16:30,2024-02-09 12:16:30,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005323,E02810,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-20 05:06:59,2024-01-30 05:06:59,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005324,E00388,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-02 08:36:55,2024-11-06 08:36:55,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005325,E02815,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-08-17 08:10:13,2024-08-22 08:10:13,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005326,E00759,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-09-15 15:29:46,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005327,E02039,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-03-17 07:05:33,2024-03-19 07:05:33,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005328,E02035,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-09-06 06:23:51,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005329,E00071,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-21 10:41:14,2024-02-03 10:41:14,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005330,E00340,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-05-09 00:13:06,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005331,E00100,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-08-18 05:37:58,2024-09-02 05:37:58,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005332,E01140,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-08-07 19:36:02,2024-08-19 19:36:02,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005333,E02400,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-01-25 23:55:16,2024-01-29 23:55:16,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0005334,E00122,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-08-10 12:52:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
