src_payroll_adj_id,employee_src_id,payroll_month,adjustment_type_code,adjustment_type_name,adjustment_reason_group,amount_rub,manual_flag,approved_flag,source_system,load_dttm,batch_id
PAY-0000815,E01702,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,40124.76,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000816,E01703,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,6796.14,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000817,E01704,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,22669.06,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000818,E01705,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-5370.6,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000819,E01707,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-262.05,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000820,E01713,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,-19406.56,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000821,E01720,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-28263.55,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000822,E01721,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-2906.63,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000823,E01722,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,37246.1,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000824,E01724,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,10905.29,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000825,E01725,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,55754.3,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000826,E01727,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,27247.62,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000827,E01730,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,34598.86,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000828,E01732,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-10515.88,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000829,E01733,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,29116.53,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000830,E01734,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,44626.96,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000831,E01740,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,342.5,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000832,E01740,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,21451.53,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000833,E01742,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,24013.0,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000834,E01743,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,19722.93,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000835,E01744,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,-243.54,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000836,E01756,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,489.02,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000837,E01757,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,18110.62,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000838,E01764,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,48191.42,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000839,E01767,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,16182.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000840,E01767,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,31548.46,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000841,E01768,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-23952.07,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000842,E01768,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-18234.07,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000843,E01770,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,10040.08,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000844,E01774,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,27593.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000845,E01776,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-6782.92,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000846,E01779,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,56027.09,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000847,E01784,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,64206.08,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000848,E01787,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,53620.56,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000849,E01789,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,17698.87,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000850,E01791,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-31277.62,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000851,E01791,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,12467.91,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000852,E01792,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-20398.42,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000853,E01793,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,5053.69,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000854,E01795,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,27082.86,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000855,E01796,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-10215.68,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000856,E01804,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,36306.23,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000857,E01807,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,45490.93,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000858,E01808,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-14074.43,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000859,E01810,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-19073.73,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000860,E01810,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-9963.07,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000861,E01811,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-4144.87,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000862,E01811,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,52432.42,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000863,E01816,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,55248.58,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000864,E01817,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-9985.11,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000865,E01819,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,6899.11,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000866,E01819,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,44225.54,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000867,E01821,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,63502.47,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000868,E01824,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-27295.97,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000869,E01824,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,29474.41,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000870,E01832,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,45311.37,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000871,E01834,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,5459.86,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000872,E01838,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,57389.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000873,E01838,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-41961.7,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000874,E01839,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-44135.61,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000875,E01841,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,43777.98,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000876,E01847,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-28484.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000877,E01850,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,-3121.2,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000878,E01852,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-37780.6,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000879,E01853,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-5539.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000880,E01855,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-24930.68,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000881,E01857,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,488.31,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000882,E01857,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-168.09,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000883,E01860,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-39171.84,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000884,E01860,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,21907.7,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000885,E01862,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,11753.53,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000886,E01863,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,24.05,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000887,E01863,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,59459.37,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000888,E01864,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-6230.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000889,E01864,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,6594.92,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000890,E01872,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,1233.53,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000891,E01873,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,22578.53,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000892,E01875,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-24611.68,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000893,E01880,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,16554.29,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000894,E01882,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-25540.62,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000895,E01883,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,58310.04,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000896,E01884,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,50341.9,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000897,E01885,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,32793.37,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000898,E01886,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,16701.64,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000899,E01888,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,37268.58,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000900,E01891,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-17899.52,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000901,E01892,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-11993.8,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000902,E01893,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,51993.36,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000903,E01893,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-28818.86,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000904,E01895,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-34446.22,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000905,E01900,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,59756.26,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000906,E01900,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,35075.48,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000907,E01904,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,10830.1,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000908,E01910,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,39533.2,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000909,E01910,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,50484.82,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000910,E01914,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-24119.52,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000911,E01918,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-26697.3,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000912,E01918,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,15630.67,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000913,E01919,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-30166.22,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000914,E01924,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,34148.32,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000915,E01930,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,24939.2,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000916,E01931,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-41837.48,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000917,E01933,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,12718.05,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000918,E01939,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,41111.93,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000919,E01939,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,883.86,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000920,E01948,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,21761.15,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000921,E01954,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,6191.57,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000922,E01957,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,34137.48,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000923,E01957,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,26275.71,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000924,E01960,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,23903.38,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000925,E01962,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-1022.41,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000926,E01966,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-31597.33,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
