src_network_event_id,employee_src_id,src_account_id,system_code,event_dttm,destination_type,destination_name,traffic_mb,connection_count,blocked_flag,vpn_used_flag,source_system,load_dttm,batch_id
NET-0009849,E01633,ACC-0005285,MAIL,2024-02-11 05:30:22,EXTERNAL,telegram.org,132.4379,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009850,E01633,ACC-0005285,MAIL,2024-11-25 11:38:06,INTERNAL,intranet.local,558.5838,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009851,E01633,ACC-0005286,VPN,2024-03-08 09:46:57,EXTERNAL,telegram.org,505.5276,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009852,E01633,ACC-0005286,VPN,2024-05-05 07:19:19,EXTERNAL,telegram.org,16.1193,1,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009853,E01633,ACC-0005286,VPN,2024-10-27 04:04:10,EXTERNAL,telegram.org,197.025,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009854,E01634,ACC-0005288,AD,2024-07-15 00:15:44,EXTERNAL,github.com,467.5262,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009855,E01634,ACC-0005288,AD,2024-12-21 12:49:58,EXTERNAL,github.com,304.3352,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009856,E01635,ACC-0005290,AD,2024-12-24 10:09:01,INTERNAL,intranet.local,64.1786,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009857,E01635,ACC-0005290,AD,2024-01-18 13:30:43,EXTERNAL,github.com,803.0138,6,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009858,E01635,ACC-0005291,MAIL,2024-06-13 22:13:43,INTERNAL,corp.local,460.435,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009859,E01635,ACC-0005291,MAIL,2024-12-09 02:48:19,INTERNAL,corp.local,814.8238,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009860,E01635,ACC-0005291,MAIL,2024-08-22 19:20:33,EXTERNAL,telegram.org,60.7828,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009861,E01635,ACC-0005291,MAIL,2024-05-31 11:26:27,EXTERNAL,telegram.org,807.3777,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009862,E01636,ACC-0005293,AD,2024-10-18 19:44:51,EXTERNAL,telegram.org,511.0214,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009863,E01636,ACC-0005293,AD,2024-03-07 14:55:34,INTERNAL,corp.local,262.8355,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009864,E01636,ACC-0005294,VPN,2024-12-13 16:33:29,INTERNAL,intranet.local,244.8484,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009865,E01636,ACC-0005294,VPN,2024-07-13 05:24:37,EXTERNAL,dropbox.com,9.6255,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009866,E01637,ACC-0005296,AD,2024-11-30 14:16:48,INTERNAL,corp.local,712.981,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009867,E01637,ACC-0005296,AD,2024-02-23 21:26:38,INTERNAL,intranet.local,631.4764,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009868,E01637,ACC-0005297,MAIL,2024-10-30 10:43:21,EXTERNAL,dropbox.com,187.9642,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009869,E01637,ACC-0005297,MAIL,2024-11-22 10:55:47,INTERNAL,corp.local,137.7362,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009870,E01637,ACC-0005297,MAIL,2024-08-19 14:34:31,EXTERNAL,drive.google.com,467.1224,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009871,E01637,ACC-0005297,MAIL,2024-09-26 19:38:11,EXTERNAL,dropbox.com,282.2715,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009872,E01637,ACC-0005298,VPN,2024-08-06 01:52:37,EXTERNAL,telegram.org,589.1456,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009873,E01638,ACC-0005300,AD,2024-11-24 05:29:26,EXTERNAL,drive.google.com,696.8948,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009874,E01638,ACC-0005300,AD,2024-09-20 09:26:28,EXTERNAL,github.com,391.2722,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009875,E01638,ACC-0005301,MAIL,2024-09-02 18:51:27,EXTERNAL,dropbox.com,199.6226,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009876,E01638,ACC-0005301,MAIL,2024-10-31 20:21:55,INTERNAL,intranet.local,589.475,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009877,E01639,ACC-0005303,AD,2024-09-02 07:25:40,EXTERNAL,github.com,720.8532,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009878,E01639,ACC-0005303,AD,2024-05-30 13:08:29,INTERNAL,intranet.local,847.2449,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009879,E01639,ACC-0005304,MAIL,2024-08-06 10:52:25,INTERNAL,intranet.local,774.079,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009880,E01639,ACC-0005304,MAIL,2024-02-06 01:51:46,EXTERNAL,drive.google.com,681.4411,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009881,E01639,ACC-0005305,VPN,2024-06-14 06:23:04,EXTERNAL,github.com,374.9674,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009882,E01640,ACC-0005306,AD,2024-06-26 03:28:03,INTERNAL,corp.local,670.9014,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009883,E01640,ACC-0005306,AD,2024-05-25 15:33:44,INTERNAL,corp.local,276.1681,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009884,E01640,ACC-0005306,AD,2024-06-14 15:25:39,EXTERNAL,drive.google.com,141.0383,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009885,E01640,ACC-0005307,MAIL,2024-07-19 23:11:51,EXTERNAL,drive.google.com,231.4614,1,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009886,E01640,ACC-0005307,MAIL,2024-02-19 13:06:49,INTERNAL,intranet.local,156.3339,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009887,E01640,ACC-0005307,MAIL,2024-01-15 09:05:24,INTERNAL,intranet.local,47.3928,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009888,E01640,ACC-0005307,MAIL,2024-05-23 16:49:55,EXTERNAL,dropbox.com,428.3361,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009889,E01640,ACC-0005308,VPN,2024-11-27 17:20:14,EXTERNAL,github.com,127.3612,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009890,E01640,ACC-0005308,VPN,2024-05-22 21:31:59,EXTERNAL,telegram.org,362.9668,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009891,E01641,ACC-0005309,AD,2024-04-17 03:15:12,INTERNAL,intranet.local,589.5682,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009892,E01641,ACC-0005309,AD,2024-05-07 12:24:42,INTERNAL,intranet.local,214.5061,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009893,E01641,ACC-0005309,AD,2024-02-10 02:37:42,EXTERNAL,github.com,496.5633,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009894,E01641,ACC-0005309,AD,2024-08-19 11:49:42,EXTERNAL,dropbox.com,581.5338,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009895,E01641,ACC-0005310,MAIL,2024-03-28 07:32:36,EXTERNAL,drive.google.com,8.1584,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009896,E01641,ACC-0005310,MAIL,2024-10-08 10:39:21,EXTERNAL,dropbox.com,575.9102,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009897,E01641,ACC-0005311,VPN,2024-10-27 10:25:38,EXTERNAL,drive.google.com,10.5363,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009898,E01641,ACC-0005311,VPN,2024-05-12 11:02:57,EXTERNAL,dropbox.com,130.4375,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009899,E01641,ACC-0005311,VPN,2024-03-19 09:12:06,INTERNAL,intranet.local,166.3588,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009900,E01642,ACC-0005312,AD,2024-12-31 06:22:06,EXTERNAL,dropbox.com,252.7898,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009901,E01642,ACC-0005312,AD,2024-02-06 05:33:10,INTERNAL,corp.local,662.6713,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009902,E01642,ACC-0005312,AD,2024-09-23 04:32:57,EXTERNAL,drive.google.com,580.6645,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009903,E01642,ACC-0005312,AD,2024-05-05 04:20:34,INTERNAL,intranet.local,202.4492,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009904,E01642,ACC-0005313,MAIL,2024-10-22 10:29:04,EXTERNAL,dropbox.com,391.4187,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009905,E01642,ACC-0005314,VPN,2024-01-29 19:33:34,INTERNAL,corp.local,446.8861,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009906,E01643,ACC-0005317,AD,2024-09-21 09:54:33,INTERNAL,corp.local,128.9628,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009907,E01643,ACC-0005317,AD,2024-05-16 15:28:28,INTERNAL,corp.local,794.3723,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009908,E01643,ACC-0005317,AD,2024-07-26 15:40:26,EXTERNAL,github.com,797.3274,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009909,E01643,ACC-0005318,MAIL,2024-11-28 07:52:26,EXTERNAL,telegram.org,570.0165,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009910,E01643,ACC-0005318,MAIL,2024-06-14 08:32:20,EXTERNAL,drive.google.com,624.2372,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009911,E01643,ACC-0005318,MAIL,2024-04-21 09:13:43,EXTERNAL,telegram.org,762.8126,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009912,E01643,ACC-0005319,VPN,2024-03-09 18:36:30,INTERNAL,intranet.local,454.5174,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009913,E01643,ACC-0005319,VPN,2024-12-07 07:06:20,EXTERNAL,github.com,733.5303,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009914,E01643,ACC-0005319,VPN,2024-04-15 11:39:07,INTERNAL,intranet.local,350.6567,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009915,E01643,ACC-0005319,VPN,2024-11-12 10:11:42,EXTERNAL,dropbox.com,835.6558,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009916,E01644,ACC-0005321,AD,2024-05-31 17:36:43,EXTERNAL,drive.google.com,517.2969,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009917,E01644,ACC-0005322,MAIL,2024-06-11 20:35:15,EXTERNAL,dropbox.com,83.1938,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009918,E01644,ACC-0005322,MAIL,2024-01-09 07:20:49,INTERNAL,intranet.local,113.6395,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009919,E01644,ACC-0005322,MAIL,2024-11-17 11:41:51,EXTERNAL,github.com,770.2196,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009920,E01644,ACC-0005322,MAIL,2024-03-15 14:57:23,EXTERNAL,telegram.org,20.5474,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009921,E01644,ACC-0005323,VPN,2024-12-10 01:26:24,EXTERNAL,dropbox.com,773.5885,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009922,E01644,ACC-0005323,VPN,2024-03-09 19:15:15,INTERNAL,intranet.local,375.9086,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009923,E01644,ACC-0005323,VPN,2024-01-09 12:24:11,EXTERNAL,telegram.org,836.3861,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009924,E01644,ACC-0005323,VPN,2024-02-05 09:20:10,EXTERNAL,github.com,220.6955,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009925,E01645,ACC-0005325,AD,2024-11-13 11:54:32,EXTERNAL,github.com,60.9011,14,Y,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009926,E01645,ACC-0005325,AD,2024-03-01 00:51:19,EXTERNAL,dropbox.com,406.073,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009927,E01645,ACC-0005326,MAIL,2024-01-21 15:55:51,EXTERNAL,drive.google.com,408.4225,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009928,E01645,ACC-0005326,MAIL,2024-08-08 17:50:32,EXTERNAL,drive.google.com,732.7167,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009929,E01645,ACC-0005326,MAIL,2024-08-12 18:01:40,EXTERNAL,github.com,108.8012,20,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009930,E01645,ACC-0005326,MAIL,2024-02-05 22:33:30,INTERNAL,intranet.local,588.6984,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009931,E01645,ACC-0005327,VPN,2024-10-03 22:41:21,EXTERNAL,github.com,585.9326,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009932,E01645,ACC-0005327,VPN,2024-12-07 00:04:57,INTERNAL,intranet.local,499.7808,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009933,E01645,ACC-0005327,VPN,2024-09-29 14:27:56,EXTERNAL,telegram.org,141.2978,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009934,E01645,ACC-0005327,VPN,2024-05-18 14:40:50,INTERNAL,intranet.local,377.0282,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009935,E01646,ACC-0005329,AD,2024-05-21 19:54:59,EXTERNAL,drive.google.com,800.8244,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009936,E01646,ACC-0005329,AD,2024-04-26 04:48:12,EXTERNAL,dropbox.com,493.6863,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009937,E01646,ACC-0005329,AD,2024-08-20 15:51:25,EXTERNAL,github.com,776.252,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009938,E01646,ACC-0005329,AD,2024-12-30 06:04:59,EXTERNAL,telegram.org,797.879,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009939,E01646,ACC-0005330,MAIL,2024-03-17 07:48:24,EXTERNAL,drive.google.com,107.0221,15,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009940,E01646,ACC-0005330,MAIL,2024-07-03 12:30:42,INTERNAL,corp.local,335.7276,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009941,E01646,ACC-0005330,MAIL,2024-05-24 07:11:25,EXTERNAL,github.com,279.4209,17,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009942,E01646,ACC-0005330,MAIL,2024-02-27 14:01:55,INTERNAL,corp.local,319.0767,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009943,E01646,ACC-0005331,VPN,2024-06-07 16:43:42,EXTERNAL,telegram.org,656.1471,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009944,E01646,ACC-0005331,VPN,2024-06-06 19:21:22,EXTERNAL,dropbox.com,479.7629,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009945,E01647,ACC-0005333,AD,2024-04-04 06:38:16,EXTERNAL,dropbox.com,412.8893,8,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009946,E01647,ACC-0005333,AD,2024-07-21 05:55:50,EXTERNAL,drive.google.com,175.4271,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009947,E01647,ACC-0005334,MAIL,2024-02-29 11:33:35,EXTERNAL,dropbox.com,200.7127,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009948,E01648,ACC-0005336,AD,2024-07-11 07:11:23,INTERNAL,corp.local,531.5248,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009949,E01648,ACC-0005336,AD,2024-12-27 06:05:22,EXTERNAL,dropbox.com,96.9583,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009950,E01648,ACC-0005336,AD,2024-01-11 15:57:06,INTERNAL,intranet.local,444.0531,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009951,E01648,ACC-0005337,MAIL,2024-05-15 15:11:59,EXTERNAL,telegram.org,600.9915,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009952,E01648,ACC-0005337,MAIL,2024-10-20 02:50:15,INTERNAL,corp.local,374.8041,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009953,E01648,ACC-0005337,MAIL,2024-09-18 19:05:58,INTERNAL,intranet.local,127.3739,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009954,E01648,ACC-0005337,MAIL,2024-07-26 19:33:44,EXTERNAL,telegram.org,53.9798,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009955,E01648,ACC-0005338,VPN,2024-10-21 07:30:53,EXTERNAL,telegram.org,229.8234,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009956,E01648,ACC-0005338,VPN,2024-05-10 15:50:29,INTERNAL,intranet.local,603.5812,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009957,E01648,ACC-0005338,VPN,2024-05-14 17:42:20,EXTERNAL,drive.google.com,449.2609,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009958,E01649,ACC-0005340,AD,2024-11-13 02:23:02,INTERNAL,intranet.local,114.5543,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009959,E01649,ACC-0005340,AD,2024-08-01 04:34:27,INTERNAL,intranet.local,293.5712,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009960,E01649,ACC-0005340,AD,2024-04-07 02:26:43,EXTERNAL,drive.google.com,207.3882,4,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009961,E01649,ACC-0005341,MAIL,2024-08-19 01:56:26,EXTERNAL,drive.google.com,257.6574,2,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009962,E01650,ACC-0005343,AD,2024-03-28 20:42:53,INTERNAL,intranet.local,490.6948,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009963,E01650,ACC-0005343,AD,2024-10-06 19:04:08,INTERNAL,corp.local,697.2809,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009964,E01650,ACC-0005343,AD,2024-06-16 16:22:42,EXTERNAL,telegram.org,322.6598,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009965,E01650,ACC-0005343,AD,2024-08-22 20:53:00,INTERNAL,intranet.local,256.7769,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009966,E01651,ACC-0005345,AD,2024-01-19 13:12:28,INTERNAL,corp.local,127.8252,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009967,E01651,ACC-0005346,MAIL,2024-06-26 14:12:58,EXTERNAL,dropbox.com,197.1267,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009968,E01651,ACC-0005346,MAIL,2024-09-04 22:21:46,EXTERNAL,telegram.org,717.7424,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009969,E01651,ACC-0005346,MAIL,2024-10-31 17:09:57,EXTERNAL,drive.google.com,432.8317,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009970,E01651,ACC-0005346,MAIL,2024-09-07 01:43:15,INTERNAL,corp.local,269.2045,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009971,E01651,ACC-0005347,VPN,2024-11-22 17:22:13,EXTERNAL,drive.google.com,206.5879,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009972,E01652,ACC-0005349,AD,2024-07-14 20:56:29,EXTERNAL,telegram.org,357.5246,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009973,E01652,ACC-0005349,AD,2024-03-18 13:21:19,EXTERNAL,github.com,849.9598,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009974,E01652,ACC-0005349,AD,2024-07-30 13:35:30,INTERNAL,corp.local,213.0458,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009975,E01652,ACC-0005350,MAIL,2024-10-25 21:29:54,EXTERNAL,telegram.org,52.1674,16,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009976,E01652,ACC-0005350,MAIL,2024-02-02 07:18:08,EXTERNAL,drive.google.com,749.1648,4,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009977,E01652,ACC-0005350,MAIL,2024-09-12 16:12:08,EXTERNAL,telegram.org,122.1408,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009978,E01653,ACC-0005352,AD,2024-11-15 23:14:43,EXTERNAL,dropbox.com,700.3571,7,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009979,E01653,ACC-0005353,MAIL,2024-08-01 06:25:32,INTERNAL,corp.local,504.5237,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009980,E01654,ACC-0005355,AD,2024-10-29 22:59:51,EXTERNAL,telegram.org,840.0692,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009981,E01654,ACC-0005356,MAIL,2024-01-17 07:27:52,EXTERNAL,github.com,539.088,8,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009982,E01654,ACC-0005357,VPN,2024-12-18 02:32:06,INTERNAL,corp.local,597.8794,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009983,E01655,ACC-0005359,AD,2024-11-22 06:59:18,EXTERNAL,telegram.org,548.1575,13,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009984,E01655,ACC-0005359,AD,2024-03-13 02:07:09,EXTERNAL,github.com,828.33,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009985,E01655,ACC-0005360,VPN,2024-11-06 13:39:41,EXTERNAL,github.com,34.3303,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009986,E01656,ACC-0005361,AD,2024-11-17 02:46:21,EXTERNAL,drive.google.com,785.6907,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009987,E01656,ACC-0005362,MAIL,2024-03-29 22:18:46,INTERNAL,intranet.local,786.1814,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009988,E01656,ACC-0005362,MAIL,2024-04-17 09:57:15,INTERNAL,corp.local,382.583,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009989,E01656,ACC-0005362,MAIL,2024-08-06 15:22:23,EXTERNAL,dropbox.com,23.3539,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009990,E01656,ACC-0005362,MAIL,2024-03-10 05:25:42,EXTERNAL,dropbox.com,389.5646,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009991,E01656,ACC-0005363,VPN,2024-01-02 14:51:21,EXTERNAL,github.com,217.8898,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009992,E01656,ACC-0005363,VPN,2024-07-19 09:48:30,INTERNAL,corp.local,490.2415,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009993,E01656,ACC-0005363,VPN,2024-09-22 11:58:51,INTERNAL,intranet.local,513.6943,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009994,E01656,ACC-0005363,VPN,2024-04-07 15:29:13,EXTERNAL,dropbox.com,168.9969,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009995,E01657,ACC-0005364,AD,2024-03-12 22:46:09,EXTERNAL,dropbox.com,617.5881,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009996,E01657,ACC-0005364,AD,2024-09-27 15:25:48,INTERNAL,intranet.local,737.7979,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0009997,E01657,ACC-0005364,AD,2024-01-26 04:27:22,EXTERNAL,github.com,817.9928,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
