src_activity_id,employee_src_id,activity_type_code,activity_type_name,activity_group,activity_status,detected_at,valid_from,valid_to,comment_text,source_system,load_dttm,batch_id
NWA-0002445,E01941,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-10-09 11:21:08,2024-10-09,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002446,E00439,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-02-21 10:09:22,2024-02-21,2024-03-09,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002447,E01355,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-06-02 15:43:10,2024-06-02,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002448,E01882,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-04-18 07:45:58,2024-04-18,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002449,E00068,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-02-23 08:24:29,2024-02-23,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002450,E00288,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-09-20 11:17:48,2024-09-20,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002451,E01204,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-02-07 18:58:09,2024-02-07,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002452,E00162,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-05-28 06:49:19,2024-05-28,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002453,E00329,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-11-18 17:12:36,2024-11-18,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002454,E00138,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-03-28 04:22:07,2024-03-28,2024-05-06,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002455,E02566,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-08-18 04:02:09,2024-08-18,2024-09-14,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002456,E00025,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-03-05 20:58:23,2024-03-05,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002457,E00749,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-01-21 10:32:13,2024-01-21,2024-04-06,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002458,E00171,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-10-23 19:46:16,2024-10-23,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002459,E00020,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-12-21 03:14:19,2024-12-21,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002460,E01646,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-07-05 12:07:34,2024-07-05,2024-09-02,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002461,E00550,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-01-26 03:39:01,2024-01-26,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002462,E00230,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-05-06 21:49:49,2024-05-06,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002463,E00241,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-06-10 14:46:20,2024-06-10,2024-08-05,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002464,E01634,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-10-27 20:11:43,2024-10-27,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002465,E00168,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-12-13 09:49:05,2024-12-13,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002466,E00060,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-10-06 00:31:24,2024-10-06,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002467,E00010,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-08-28 15:34:04,2024-08-28,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002468,E01263,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-12-29 07:07:19,2024-12-29,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002469,E00931,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-02-10 15:36:56,2024-02-10,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002470,E00944,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-06-08 03:35:34,2024-06-08,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002471,E00149,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-03-28 01:01:03,2024-03-28,2024-04-13,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002472,E02809,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-08-24 03:08:08,2024-08-24,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002473,E01242,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-06-27 00:28:17,2024-06-27,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002474,E00574,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-07-06 10:40:07,2024-07-06,2024-08-30,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002475,E01798,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-09-04 23:10:18,2024-09-04,2024-10-20,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002476,E02404,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-10-02 11:51:05,2024-10-02,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002477,E00951,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-08-04 23:15:38,2024-08-04,2024-09-05,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002478,E00032,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-07-16 03:18:21,2024-07-16,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002479,E00148,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-04-21 06:12:31,2024-04-21,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002480,E01935,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-09-06 15:20:26,2024-09-06,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002481,E01058,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-08-18 09:07:34,2024-08-18,2024-10-01,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002482,E01733,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-08-06 19:15:53,2024-08-06,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002483,E02676,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-07-28 13:15:03,2024-07-28,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002484,E00127,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-03-21 23:24:49,2024-03-21,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002485,E00052,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-09-07 11:23:29,2024-09-07,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002486,E02475,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-05-29 02:31:25,2024-05-29,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002487,E01320,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-02-16 19:26:46,2024-02-16,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002488,E00583,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-06-17 03:11:18,2024-06-17,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002489,E01287,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-08-17 04:37:19,2024-08-17,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002490,E00012,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-01-28 17:14:02,2024-01-28,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002491,E01057,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-12-12 01:54:49,2024-12-12,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002492,E00978,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-10-11 17:53:57,2024-10-11,2024-12-28,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002493,E00267,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-10-30 18:10:41,2024-10-30,2024-12-23,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002494,E00086,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-12-26 01:41:59,2024-12-26,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002495,E00077,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-10-25 06:02:38,2024-10-25,2024-11-26,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002496,E00038,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-04-24 03:41:25,2024-04-24,2024-06-14,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002497,E00087,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-11-27 05:48:02,2024-11-27,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002498,E00681,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-11-15 18:17:56,2024-11-15,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002499,E01635,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-07-31 07:43:14,2024-07-31,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002500,E00253,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-08-06 22:49:31,2024-08-06,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002501,E00684,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-11-24 02:44:08,2024-11-24,2025-01-07,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002502,E01631,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-06-26 20:07:50,2024-06-26,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002503,E00587,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-07-22 02:32:42,2024-07-22,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002504,E01140,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-07-11 14:01:37,2024-07-11,2024-09-23,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002505,E00043,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-08-21 12:00:35,2024-08-21,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002506,E02549,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-11-12 07:00:36,2024-11-12,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002507,E01972,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-03-01 03:16:51,2024-03-01,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002508,E00684,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-02-08 19:49:53,2024-02-08,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002509,E00190,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-09-17 06:03:21,2024-09-17,2024-11-14,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0002510,E00075,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-02-22 05:43:49,2024-02-22,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
