src_incident_id,employee_src_id,incident_code,incident_name,severity_level,incident_status,detected_at,closed_at,channel_name,source_system,load_dttm,batch_id
IB-0012701,E01476,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-05 08:16:20,2024-01-09 19:16:20,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012702,E01468,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-11-05 05:03:08,2024-11-13 12:03:08,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012703,E02733,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-22 08:35:51,2024-10-29 13:35:51,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012704,E00116,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-11 11:58:25,2024-01-11 16:58:25,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012705,E00187,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-06 10:58:09,2024-06-09 17:58:09,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012706,E00157,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-01-06 11:55:40,2024-01-12 19:55:40,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012707,E00076,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-27 13:33:49,2024-02-03 00:33:49,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012708,E00735,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-28 18:28:48,2024-10-06 06:28:48,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012709,E00814,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-12-01 04:13:58,2024-12-02 15:13:58,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012710,E00489,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-04-21 08:29:50,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012711,E01429,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-11-17 13:14:53,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012712,E02192,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-04-23 20:10:54,2024-04-26 04:10:54,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012713,E02503,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-07-19 00:16:18,2024-07-26 05:16:18,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012714,E02830,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-10-25 06:01:31,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012715,E00279,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-13 02:54:39,2024-12-15 05:54:39,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012716,E01811,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-24 15:36:12,2024-10-03 21:36:12,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012717,E02177,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-01-31 00:40:01,2024-02-10 04:40:01,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012718,E01478,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-04-10 12:40:53,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012719,E00004,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-11 02:51:41,2024-03-18 06:51:41,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012720,E00139,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-08-02 12:31:18,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012721,E00106,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-01-08 02:46:35,2024-01-11 04:46:35,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012722,E00282,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-02-22 10:23:35,2024-02-24 18:23:35,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012723,E00609,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-03-03 07:53:49,2024-03-03 08:53:49,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012724,E00391,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-02-01 15:26:13,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012725,E02663,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-04-20 12:11:02,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012726,E01755,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-05-28 16:32:17,2024-06-02 00:32:17,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012727,E01392,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-08-29 10:49:49,2024-09-08 15:49:49,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012728,E01170,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-15 22:09:04,2024-01-23 09:09:04,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012729,E00760,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-07-01 05:18:04,2024-07-06 12:18:04,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012730,E00815,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-09-16 22:56:53,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012731,E00078,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-03-13 18:45:03,2024-03-17 06:45:03,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012732,E02489,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-05-31 21:41:29,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012733,E02744,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-22 20:02:09,2024-10-22 22:02:09,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012734,E01435,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-07-11 04:49:54,2024-07-18 11:49:54,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012735,E00223,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-28 07:56:26,2024-10-31 17:56:26,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012736,E00271,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-02-20 07:03:25,2024-03-01 15:03:25,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012737,E00983,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-05-11 20:36:13,2024-05-22 03:36:13,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012738,E00002,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-11-08 23:44:11,2024-11-13 00:44:11,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012739,E01250,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-05-16 02:34:12,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012740,E01000,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-05-15 23:49:53,2024-05-21 01:49:53,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012741,E02510,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-10 00:01:31,2024-06-10 02:01:31,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012742,E02482,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-08-04 00:32:28,2024-08-14 09:32:28,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012743,E00241,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-05-13 11:05:24,2024-05-19 14:05:24,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012744,E02115,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-09-11 07:06:30,2024-09-20 17:06:30,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012745,E01695,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-07-05 17:17:55,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012746,E00196,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-09-12 07:29:57,2024-09-20 08:29:57,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012747,E01782,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-09-04 19:52:11,2024-09-12 04:52:11,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012748,E01000,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-08-04 04:44:39,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012749,E01149,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-03-25 02:27:32,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012750,E00172,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-10-20 16:37:20,2024-10-26 04:37:20,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012751,E00300,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-07-08 14:56:00,2024-07-12 17:56:00,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012752,E00278,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-07-17 21:30:32,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012753,E02259,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-04-02 03:43:15,2024-04-10 07:43:15,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012754,E02561,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-25 23:12:29,2024-10-29 02:12:29,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012755,E02669,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-11 15:46:52,2024-08-12 16:46:52,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012756,E02844,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-05 08:13:01,2024-08-11 11:13:01,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012757,E02071,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-28 06:23:57,2024-10-03 15:23:57,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012758,E02484,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-01 12:22:53,2024-03-09 00:22:53,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012759,E02568,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-07-17 18:36:54,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012760,E02495,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-03-07 13:23:35,2024-03-17 01:23:35,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012761,E00939,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-11-25 15:44:20,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012762,E02873,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-02 21:08:09,2024-09-04 05:08:09,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012763,E00668,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-03-06 09:51:43,2024-03-14 18:51:43,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012764,E02894,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-07-02 00:56:27,2024-07-06 02:56:27,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012765,E02717,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-03-30 04:22:37,2024-04-09 12:22:37,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012766,E00228,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-06-15 17:18:23,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012767,E00262,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-07-30 22:04:28,2024-08-10 01:04:28,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012768,E00160,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-20 17:02:00,2024-03-24 18:02:00,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012769,E02891,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-04 13:21:11,2024-09-11 18:21:11,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012770,E02504,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-11 14:54:25,2024-01-18 02:54:25,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012771,E02666,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-06-11 08:40:51,2024-06-12 15:40:51,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012772,E02738,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-12 17:04:55,2024-10-14 03:04:55,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012773,E02188,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-06-27 13:20:25,2024-07-05 15:20:25,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012774,E01466,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-07-15 12:46:25,2024-07-17 23:46:25,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012775,E02922,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-04-02 22:43:18,2024-04-05 05:43:18,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012776,E02871,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-03-03 11:18:08,2024-03-08 20:18:08,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012777,E02773,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-19 15:34:15,2024-06-20 01:34:15,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012778,E00038,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-17 16:33:45,2024-11-24 01:33:45,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012779,E00118,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-30 04:25:41,2024-09-04 10:25:41,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012780,E01756,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-03-02 04:46:41,2024-03-08 15:46:41,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012781,E00288,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-15 10:46:03,2024-08-16 21:46:03,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012782,E00129,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-17 01:32:33,2024-04-26 03:32:33,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012783,E00100,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-11-25 23:44:55,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012784,E01151,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-07-27 02:16:23,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012785,E00265,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-25 01:31:50,2024-12-29 07:31:50,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012786,E02346,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-08-04 19:17:34,2024-08-12 07:17:34,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012787,E02064,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-14 05:56:14,2024-09-19 10:56:14,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012788,E00277,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-29 07:15:32,2024-09-07 15:15:32,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012789,E01431,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-11-06 01:12:26,2024-11-11 08:12:26,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012790,E02482,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-02-23 17:26:22,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012791,E00097,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-01-04 20:13:59,2024-01-14 02:13:59,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0012792,E01031,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-11-14 11:21:54,2024-11-14 17:21:54,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
