src_absence_event_id,employee_src_id,absence_type_code,absence_type_name,absence_reason_group,start_date,end_date,duration_days,approved_flag,source_system,load_dttm,batch_id
ABS-0002386,E01687,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-13,2024-11-26,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002387,E01687,VACATION,Ежегодный отпуск,PLANNED,2024-03-01,2024-03-09,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002388,E01689,SICK_LEAVE,Больничный,HEALTH,2024-07-30,2024-08-01,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002389,E01689,SICK_LEAVE,Больничный,HEALTH,2024-03-19,2024-03-22,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002390,E01689,SICK_LEAVE,Больничный,HEALTH,2024-05-29,2024-05-30,2,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002391,E01690,SICK_LEAVE,Больничный,HEALTH,2024-02-14,2024-02-24,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002392,E01692,VACATION,Ежегодный отпуск,PLANNED,2024-05-17,2024-06-05,20,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002393,E01693,DAY_OFF,Отгул,WORKLOAD,2024-05-27,2024-06-07,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002394,E01693,VACATION,Ежегодный отпуск,PLANNED,2024-09-01,2024-09-11,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002395,E01694,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-04,2024-11-14,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002396,E01694,VACATION,Ежегодный отпуск,PLANNED,2024-03-15,2024-03-29,15,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002397,E01695,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-09,2024-08-19,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002398,E01697,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-25,2024-09-07,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002399,E01697,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-22,2024-11-30,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002400,E01697,SICK_LEAVE,Больничный,HEALTH,2024-06-16,2024-06-17,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002401,E01698,VACATION,Ежегодный отпуск,PLANNED,2024-11-27,2024-12-10,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002402,E01698,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-02-10,2024-02-12,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002403,E01700,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-12-04,2024-12-16,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002404,E01701,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-24,2024-07-29,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002405,E01701,SICK_LEAVE,Больничный,HEALTH,2024-04-02,2024-04-11,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002406,E01701,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-11,2024-03-14,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002407,E01701,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-12,2024-03-19,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002408,E01704,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-28,2024-09-09,13,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002409,E01705,DAY_OFF,Отгул,WORKLOAD,2024-04-21,2024-05-01,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002410,E01705,VACATION,Ежегодный отпуск,PLANNED,2024-04-11,2024-04-17,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002411,E01705,SICK_LEAVE,Больничный,HEALTH,2024-03-20,2024-03-30,11,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002412,E01705,VACATION,Ежегодный отпуск,PLANNED,2024-11-11,2024-12-01,21,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002413,E01706,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-18,2024-05-30,13,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002414,E01706,DAY_OFF,Отгул,WORKLOAD,2024-04-11,2024-04-13,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002415,E01706,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-02-01,2024-02-05,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002416,E01707,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-10-09,2024-10-09,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002417,E01707,SICK_LEAVE,Больничный,HEALTH,2024-04-30,2024-05-11,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002418,E01707,SICK_LEAVE,Больничный,HEALTH,2024-08-11,2024-08-17,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002419,E01708,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-06-26,2024-07-04,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002420,E01710,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-19,2024-01-22,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002421,E01711,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-02-17,2024-02-28,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002422,E01712,SICK_LEAVE,Больничный,HEALTH,2024-11-19,2024-11-24,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002423,E01714,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-02,2024-09-02,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002424,E01714,SICK_LEAVE,Больничный,HEALTH,2024-08-18,2024-08-30,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002425,E01715,DAY_OFF,Отгул,WORKLOAD,2024-04-19,2024-04-20,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002426,E01715,VACATION,Ежегодный отпуск,PLANNED,2024-07-11,2024-07-26,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002427,E01716,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-27,2024-05-28,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002428,E01717,SICK_LEAVE,Больничный,HEALTH,2024-01-03,2024-01-09,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002429,E01717,SICK_LEAVE,Больничный,HEALTH,2024-02-09,2024-02-09,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002430,E01717,SICK_LEAVE,Больничный,HEALTH,2024-11-07,2024-11-12,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002431,E01718,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-02-28,2024-03-02,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002432,E01718,VACATION,Ежегодный отпуск,PLANNED,2024-04-18,2024-04-25,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002433,E01718,VACATION,Ежегодный отпуск,PLANNED,2024-06-30,2024-07-11,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002434,E01718,DAY_OFF,Отгул,WORKLOAD,2024-08-31,2024-09-04,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002435,E01719,VACATION,Ежегодный отпуск,PLANNED,2024-03-01,2024-03-12,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002436,E01719,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-16,2024-09-29,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002437,E01719,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-25,2024-03-29,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002438,E01722,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-27,2024-04-06,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002439,E01722,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-06-08,2024-06-19,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002440,E01722,VACATION,Ежегодный отпуск,PLANNED,2024-06-05,2024-06-20,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002441,E01725,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-21,2024-07-04,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002442,E01725,DAY_OFF,Отгул,WORKLOAD,2024-09-12,2024-09-22,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002443,E01726,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-26,2024-06-03,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002444,E01728,VACATION,Ежегодный отпуск,PLANNED,2024-10-19,2024-11-05,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002445,E01730,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-24,2024-09-27,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002446,E01731,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-10-31,2024-11-08,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002447,E01734,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-20,2024-05-02,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002448,E01734,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-28,2024-04-02,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002449,E01735,DAY_OFF,Отгул,WORKLOAD,2024-02-23,2024-02-25,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002450,E01735,DAY_OFF,Отгул,WORKLOAD,2024-10-18,2024-10-28,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002451,E01735,VACATION,Ежегодный отпуск,PLANNED,2024-02-17,2024-03-01,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002452,E01735,DAY_OFF,Отгул,WORKLOAD,2024-09-18,2024-09-24,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002453,E01736,DAY_OFF,Отгул,WORKLOAD,2024-11-15,2024-11-15,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002454,E01736,DAY_OFF,Отгул,WORKLOAD,2024-11-28,2024-12-05,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002455,E01737,SICK_LEAVE,Больничный,HEALTH,2024-03-29,2024-04-05,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002456,E01737,VACATION,Ежегодный отпуск,PLANNED,2024-03-03,2024-03-14,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002457,E01738,VACATION,Ежегодный отпуск,PLANNED,2024-07-10,2024-07-23,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002458,E01740,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-14,2024-11-18,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002459,E01742,SICK_LEAVE,Больничный,HEALTH,2024-02-04,2024-02-08,5,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002460,E01742,VACATION,Ежегодный отпуск,PLANNED,2024-03-18,2024-04-05,19,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002461,E01742,VACATION,Ежегодный отпуск,PLANNED,2024-07-04,2024-07-24,21,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002462,E01743,DAY_OFF,Отгул,WORKLOAD,2024-09-23,2024-09-29,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002463,E01746,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-22,2024-07-24,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002464,E01746,DAY_OFF,Отгул,WORKLOAD,2024-08-07,2024-08-20,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002465,E01747,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-18,2024-07-29,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002466,E01747,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-16,2024-08-22,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002467,E01747,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-27,2024-06-05,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002468,E01748,SICK_LEAVE,Больничный,HEALTH,2024-07-13,2024-07-24,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002469,E01748,SICK_LEAVE,Больничный,HEALTH,2024-10-01,2024-10-09,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002470,E01748,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-25,2024-07-26,2,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002471,E01748,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-24,2024-08-24,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002472,E01749,VACATION,Ежегодный отпуск,PLANNED,2024-01-14,2024-01-23,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002473,E01749,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-27,2024-09-03,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002474,E01749,SICK_LEAVE,Больничный,HEALTH,2024-04-20,2024-04-21,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002475,E01750,VACATION,Ежегодный отпуск,PLANNED,2024-10-07,2024-10-15,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002476,E01750,DAY_OFF,Отгул,WORKLOAD,2024-10-10,2024-10-21,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002477,E01754,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-13,2024-08-19,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002478,E01755,SICK_LEAVE,Больничный,HEALTH,2024-04-22,2024-05-05,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002479,E01755,DAY_OFF,Отгул,WORKLOAD,2024-02-12,2024-02-21,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002480,E01755,SICK_LEAVE,Больничный,HEALTH,2024-08-11,2024-08-15,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002481,E01756,VACATION,Ежегодный отпуск,PLANNED,2024-08-21,2024-08-28,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002482,E01757,DAY_OFF,Отгул,WORKLOAD,2024-11-17,2024-11-27,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002483,E01758,SICK_LEAVE,Больничный,HEALTH,2024-07-02,2024-07-06,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002484,E01759,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-08,2024-07-21,14,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002485,E01759,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-02-04,2024-02-04,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002486,E01760,DAY_OFF,Отгул,WORKLOAD,2024-11-06,2024-11-15,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002487,E01762,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-12,2024-11-14,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002488,E01762,SICK_LEAVE,Больничный,HEALTH,2024-04-05,2024-04-17,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002489,E01762,DAY_OFF,Отгул,WORKLOAD,2024-06-25,2024-07-01,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002490,E01762,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-22,2024-07-25,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002491,E01763,SICK_LEAVE,Больничный,HEALTH,2024-11-05,2024-11-09,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002492,E01763,SICK_LEAVE,Больничный,HEALTH,2024-12-04,2024-12-17,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002493,E01764,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-20,2024-09-23,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002494,E01766,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-28,2024-07-31,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002495,E01766,DAY_OFF,Отгул,WORKLOAD,2024-05-04,2024-05-12,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002496,E01767,VACATION,Ежегодный отпуск,PLANNED,2024-09-05,2024-09-12,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002497,E01767,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-29,2024-02-04,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002498,E01767,SICK_LEAVE,Больничный,HEALTH,2024-08-14,2024-08-25,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002499,E01767,VACATION,Ежегодный отпуск,PLANNED,2024-04-14,2024-04-24,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002500,E01771,VACATION,Ежегодный отпуск,PLANNED,2024-05-22,2024-06-08,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002501,E01771,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-05,2024-05-09,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002502,E01771,VACATION,Ежегодный отпуск,PLANNED,2024-10-19,2024-10-25,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002503,E01772,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-23,2024-02-05,14,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002504,E01772,VACATION,Ежегодный отпуск,PLANNED,2024-11-17,2024-11-23,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002505,E01773,DAY_OFF,Отгул,WORKLOAD,2024-04-29,2024-05-02,4,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002506,E01774,SICK_LEAVE,Больничный,HEALTH,2024-10-20,2024-10-29,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002507,E01775,DAY_OFF,Отгул,WORKLOAD,2024-08-23,2024-09-01,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002508,E01775,VACATION,Ежегодный отпуск,PLANNED,2024-10-02,2024-10-20,19,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002509,E01776,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-12-06,2024-12-15,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002510,E01776,SICK_LEAVE,Больничный,HEALTH,2024-02-24,2024-02-28,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002511,E01778,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-16,2024-05-19,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002512,E01778,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-30,2024-05-08,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002513,E01778,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-23,2024-06-28,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002514,E01779,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-08,2024-01-19,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002515,E01780,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-24,2024-05-24,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002516,E01780,SICK_LEAVE,Больничный,HEALTH,2024-05-17,2024-05-20,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002517,E01780,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-25,2024-10-05,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002518,E01780,VACATION,Ежегодный отпуск,PLANNED,2024-08-06,2024-08-20,15,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002519,E01782,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-29,2024-11-30,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002520,E01782,VACATION,Ежегодный отпуск,PLANNED,2024-05-23,2024-06-02,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002521,E01785,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-05,2024-01-16,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002522,E01786,VACATION,Ежегодный отпуск,PLANNED,2024-04-05,2024-04-20,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002523,E01787,SICK_LEAVE,Больничный,HEALTH,2024-01-11,2024-01-12,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002524,E01788,VACATION,Ежегодный отпуск,PLANNED,2024-03-10,2024-03-26,17,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002525,E01788,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-18,2024-09-25,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002526,E01788,VACATION,Ежегодный отпуск,PLANNED,2024-08-25,2024-09-11,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002527,E01789,SICK_LEAVE,Больничный,HEALTH,2024-07-10,2024-07-21,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002528,E01789,DAY_OFF,Отгул,WORKLOAD,2024-10-21,2024-10-30,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002529,E01790,VACATION,Ежегодный отпуск,PLANNED,2024-04-20,2024-05-10,21,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002530,E01790,DAY_OFF,Отгул,WORKLOAD,2024-03-30,2024-04-07,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002531,E01791,SICK_LEAVE,Больничный,HEALTH,2024-07-21,2024-07-30,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002532,E01791,SICK_LEAVE,Больничный,HEALTH,2024-04-14,2024-04-24,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002533,E01792,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-06-02,2024-06-04,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002534,E01794,VACATION,Ежегодный отпуск,PLANNED,2024-10-14,2024-10-31,18,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002535,E01795,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-10-31,2024-10-31,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002536,E01795,SICK_LEAVE,Больничный,HEALTH,2024-02-09,2024-02-14,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002537,E01795,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-15,2024-05-15,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002538,E01797,VACATION,Ежегодный отпуск,PLANNED,2024-06-14,2024-06-20,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002539,E01797,DAY_OFF,Отгул,WORKLOAD,2024-03-16,2024-03-29,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002540,E01797,DAY_OFF,Отгул,WORKLOAD,2024-01-23,2024-01-28,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002541,E01799,DAY_OFF,Отгул,WORKLOAD,2024-06-05,2024-06-09,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002542,E01799,DAY_OFF,Отгул,WORKLOAD,2024-02-06,2024-02-18,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002543,E01799,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-10,2024-08-20,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002544,E01800,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-01,2024-06-03,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002545,E01801,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-21,2024-03-31,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0002546,E01801,VACATION,Ежегодный отпуск,PLANNED,2024-11-21,2024-12-04,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
