src_advance_report_id,employee_src_id,report_period,total_amount_rub,approved_amount_rub,rejected_amount_rub,overdue_days,report_status,approver_employee_src_id,source_system,load_dttm,batch_id
ADV-0001566,E01847,2024-07-01,27970.59,27970.59,0.0,9,OVERDUE,E00756,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001567,E01848,2024-01-01,61193.1,47288.33,13904.77,0,APPROVED,E01323,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001568,E01849,2024-05-01,149483.39,149483.39,0.0,0,CLOSED,E00191,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001569,E01850,2024-06-01,74620.84,68251.13,6369.71,0,APPROVED,E00793,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001570,E01851,2024-03-01,32738.32,32738.32,0.0,0,APPROVED,E00816,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001571,E01852,2024-05-01,56330.53,53180.6,3149.93,0,IN_REVIEW,E00208,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001572,E01853,2024-06-01,85749.02,81496.53,4252.49,0,CLOSED,E01177,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001573,E01853,2024-06-01,85709.63,85709.63,0.0,0,APPROVED,E01177,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001574,E01854,2024-12-01,54765.25,54765.25,0.0,0,APPROVED,E01373,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001575,E01854,2024-10-01,74926.11,74926.11,0.0,19,OVERDUE,E01373,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001576,E01856,2024-10-01,50711.78,46174.18,4537.6,0,CLOSED,E01729,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001577,E01857,2024-06-01,83216.89,56148.99,27067.9,0,APPROVED,E00786,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001578,E01859,2024-03-01,141401.64,141401.64,0.0,0,IN_REVIEW,E00249,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001579,E01859,2024-01-01,148840.68,148840.68,0.0,0,CLOSED,E00249,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001580,E01860,2024-11-01,144252.64,144252.64,0.0,0,IN_REVIEW,E00692,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001581,E01860,2024-02-01,68833.74,65985.53,2848.21,30,OVERDUE,E00692,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001582,E01863,2024-10-01,17405.78,17405.78,0.0,0,APPROVED,E00259,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001583,E01864,2024-06-01,16966.85,16966.85,0.0,28,OVERDUE,E00939,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001584,E01864,2024-11-01,112725.04,112725.04,0.0,0,IN_REVIEW,E00939,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001585,E01866,2024-09-01,91466.21,91466.21,0.0,26,OVERDUE,E01486,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001586,E01866,2024-04-01,130425.51,130425.51,0.0,0,CLOSED,E01486,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001587,E01870,2024-09-01,68131.76,59541.97,8589.79,0,CLOSED,E00895,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001588,E01871,2024-04-01,15839.91,15839.91,0.0,0,APPROVED,E01864,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001589,E01873,2024-09-01,22247.19,22247.19,0.0,40,OVERDUE,E01301,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001590,E01874,2024-07-01,70267.64,69170.09,1097.55,14,OVERDUE,E01253,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001591,E01875,2024-11-01,153017.82,153017.82,0.0,0,CLOSED,E00674,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001592,E01875,2024-09-01,175085.23,175085.23,0.0,0,IN_REVIEW,E00674,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001593,E01876,2024-06-01,30446.17,30446.17,0.0,0,IN_REVIEW,E00710,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001594,E01880,2024-05-01,32874.22,32874.22,0.0,0,CLOSED,E00342,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001595,E01881,2024-04-01,139082.17,139082.17,0.0,0,CLOSED,E00582,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001596,E01881,2024-04-01,36680.33,36680.33,0.0,0,IN_REVIEW,E00582,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001597,E01882,2024-12-01,127494.88,127494.88,0.0,0,IN_REVIEW,E01741,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001598,E01883,2024-11-01,127092.36,116175.72,10916.64,0,CLOSED,E00366,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001599,E01883,2024-03-01,12091.84,8805.09,3286.75,39,OVERDUE,E00366,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001600,E01885,2024-06-01,153246.56,153246.56,0.0,0,IN_REVIEW,E01407,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001601,E01885,2024-08-01,41119.03,41119.03,0.0,5,OVERDUE,E01407,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001602,E01888,2024-03-01,115681.15,115681.15,0.0,31,OVERDUE,E01400,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001603,E01889,2024-03-01,108647.56,108647.56,0.0,0,IN_REVIEW,E01304,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001604,E01890,2024-02-01,55021.69,38094.62,16927.07,0,CLOSED,E01228,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001605,E01891,2024-03-01,126137.05,126137.05,0.0,7,OVERDUE,E01282,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001606,E01892,2024-12-01,138022.89,138022.89,0.0,3,OVERDUE,E01769,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001607,E01893,2024-04-01,93524.34,93524.34,0.0,0,IN_REVIEW,E01460,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001608,E01893,2024-09-01,49680.08,49680.08,0.0,0,CLOSED,E01460,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001609,E01894,2024-11-01,167353.12,167353.12,0.0,0,CLOSED,E00945,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001610,E01895,2024-04-01,61799.75,61799.75,0.0,0,CLOSED,E00945,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001611,E01895,2024-04-01,161979.67,134951.12,27028.55,0,CLOSED,E00945,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001612,E01896,2024-01-01,106645.2,106645.2,0.0,0,APPROVED,E01862,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001613,E01896,2024-08-01,61378.78,61378.78,0.0,0,CLOSED,E01862,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001614,E01897,2024-01-01,25231.64,25231.64,0.0,0,APPROVED,E01397,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001615,E01897,2024-12-01,149321.94,149321.94,0.0,0,APPROVED,E01397,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001616,E01898,2024-06-01,40673.05,40673.05,0.0,0,APPROVED,E00533,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001617,E01898,2024-11-01,26318.16,20717.11,5601.05,0,IN_REVIEW,E00533,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001618,E01902,2024-11-01,108676.84,108676.84,0.0,0,CLOSED,E01345,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001619,E01903,2024-06-01,173306.67,173306.67,0.0,0,IN_REVIEW,E00676,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001620,E01903,2024-01-01,22615.72,14858.39,7757.33,0,APPROVED,E00676,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001621,E01904,2024-06-01,36255.54,36255.54,0.0,25,OVERDUE,E00702,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001622,E01905,2024-03-01,148418.04,148418.04,0.0,0,IN_REVIEW,E01218,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001623,E01905,2024-06-01,7221.17,7221.17,0.0,0,APPROVED,E01218,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001624,E01906,2024-06-01,84538.83,84538.83,0.0,0,CLOSED,E01155,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001625,E01906,2024-02-01,41739.69,41739.69,0.0,0,CLOSED,E01155,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001626,E01907,2024-01-01,18912.33,18912.33,0.0,0,APPROVED,E00901,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001627,E01908,2024-09-01,40843.81,40843.81,0.0,0,IN_REVIEW,E01760,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001628,E01909,2024-12-01,27597.58,27597.58,0.0,0,IN_REVIEW,E00304,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001629,E01911,2024-04-01,45789.69,45789.69,0.0,0,APPROVED,E00767,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001630,E01911,2024-12-01,169887.22,169887.22,0.0,45,OVERDUE,E00767,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001631,E01912,2024-01-01,100251.54,100251.54,0.0,0,CLOSED,E00992,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001632,E01912,2024-02-01,56958.14,56958.14,0.0,0,IN_REVIEW,E00992,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001633,E01913,2024-12-01,168292.41,168292.41,0.0,0,APPROVED,E00460,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001634,E01915,2024-09-01,170922.94,170922.94,0.0,0,CLOSED,E00745,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001635,E01916,2024-11-01,60721.65,60721.65,0.0,0,CLOSED,E00556,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001636,E01917,2024-06-01,36932.43,36932.43,0.0,0,APPROVED,E01071,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001637,E01918,2024-04-01,37853.11,28458.59,9394.52,0,IN_REVIEW,E01470,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001638,E01919,2024-10-01,38249.2,38249.2,0.0,0,IN_REVIEW,E00390,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001639,E01921,2024-05-01,179335.3,134361.98,44973.32,0,IN_REVIEW,E01601,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001640,E01922,2024-02-01,45534.24,45534.24,0.0,0,IN_REVIEW,E00171,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001641,E01924,2024-03-01,104889.51,104889.51,0.0,0,IN_REVIEW,E00399,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001642,E01925,2024-06-01,129542.4,129542.4,0.0,32,OVERDUE,E00834,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001643,E01925,2024-02-01,120329.58,94364.47,25965.11,0,CLOSED,E00834,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001644,E01927,2024-06-01,139030.79,139030.79,0.0,0,APPROVED,E01389,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001645,E01927,2024-03-01,51179.83,51179.83,0.0,0,IN_REVIEW,E01389,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001646,E01928,2024-02-01,33884.8,33884.8,0.0,42,OVERDUE,E00374,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001647,E01929,2024-01-01,56179.4,50508.0,5671.4,0,IN_REVIEW,E00135,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001648,E01929,2024-09-01,105607.9,105607.9,0.0,0,CLOSED,E00135,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001649,E01931,2024-06-01,101164.77,101164.77,0.0,0,IN_REVIEW,E01028,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001650,E01933,2024-11-01,136691.6,136691.6,0.0,0,IN_REVIEW,E01610,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001651,E01934,2024-03-01,104396.48,104396.48,0.0,3,OVERDUE,E00971,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001652,E01934,2024-05-01,150610.02,150610.02,0.0,0,APPROVED,E00971,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001653,E01935,2024-04-01,40176.3,40176.3,0.0,19,OVERDUE,E00967,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001654,E01936,2024-01-01,118669.74,118669.74,0.0,0,IN_REVIEW,E00646,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001655,E01937,2024-10-01,105291.37,105291.37,0.0,0,APPROVED,E00114,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001656,E01937,2024-10-01,47575.76,47575.76,0.0,0,IN_REVIEW,E00114,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001657,E01939,2024-01-01,68575.28,54009.26,14566.02,0,IN_REVIEW,E00049,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001658,E01940,2024-08-01,145800.28,145800.28,0.0,0,IN_REVIEW,E01265,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001659,E01940,2024-02-01,39645.77,26091.99,13553.78,0,CLOSED,E01265,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001660,E01942,2024-07-01,26440.23,26440.23,0.0,0,APPROVED,E01862,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001661,E01944,2024-06-01,102148.69,102148.69,0.0,19,OVERDUE,E00228,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001662,E01946,2024-11-01,110073.25,110073.25,0.0,0,APPROVED,E01173,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001663,E01947,2024-08-01,39505.5,39505.5,0.0,0,CLOSED,E01413,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001664,E01947,2024-09-01,43703.31,43703.31,0.0,0,IN_REVIEW,E01413,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001665,E01951,2024-12-01,42007.06,42007.06,0.0,0,IN_REVIEW,E00997,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001666,E01951,2024-07-01,43073.5,28468.86,14604.64,0,IN_REVIEW,E00997,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001667,E01955,2024-04-01,78363.83,78363.83,0.0,0,APPROVED,E01572,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001668,E01956,2024-12-01,109864.71,109864.71,0.0,0,APPROVED,E00150,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001669,E01957,2024-06-01,75819.75,56414.53,19405.22,0,CLOSED,E01515,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001670,E01957,2024-10-01,98839.67,98839.67,0.0,0,APPROVED,E01515,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001671,E01958,2024-07-01,163459.06,163459.06,0.0,0,CLOSED,E00799,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001672,E01959,2024-12-01,167823.5,154558.75,13264.75,13,OVERDUE,E00457,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001673,E01960,2024-04-01,149317.55,149317.55,0.0,0,IN_REVIEW,E01177,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001674,E01962,2024-05-01,50719.46,50719.46,0.0,44,OVERDUE,E01956,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001675,E01962,2024-05-01,47353.83,40116.31,7237.52,0,IN_REVIEW,E01956,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001676,E01963,2024-01-01,137677.11,133404.29,4272.82,0,CLOSED,E00869,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001677,E01967,2024-03-01,35260.49,35260.49,0.0,0,APPROVED,E00430,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001678,E01968,2024-03-01,85874.86,66960.49,18914.37,0,IN_REVIEW,E00186,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001679,E01970,2024-05-01,158300.31,158300.31,0.0,0,CLOSED,E00205,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001680,E01970,2024-09-01,116116.88,116116.88,0.0,0,IN_REVIEW,E00205,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001681,E01971,2024-02-01,166459.54,166459.54,0.0,0,IN_REVIEW,E01336,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001682,E01972,2024-10-01,110131.68,110131.68,0.0,0,APPROVED,E01495,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001683,E01973,2024-11-01,70375.72,70375.72,0.0,31,OVERDUE,E00019,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001684,E01974,2024-11-01,91035.41,69294.01,21741.4,0,CLOSED,E01644,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001685,E01974,2024-08-01,69124.74,69124.74,0.0,0,APPROVED,E01644,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001686,E01975,2024-03-01,16851.6,16851.6,0.0,26,OVERDUE,E00859,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001687,E01975,2024-09-01,40046.2,40046.2,0.0,0,APPROVED,E00859,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001688,E01976,2024-05-01,123606.67,123606.67,0.0,0,CLOSED,E00225,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001689,E01976,2024-01-01,154054.6,154054.6,0.0,28,OVERDUE,E00225,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001690,E01978,2024-04-01,171172.57,171172.57,0.0,0,CLOSED,E00071,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001691,E01980,2024-08-01,106285.34,106285.34,0.0,0,CLOSED,E00189,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001692,E01981,2024-05-01,146201.72,146201.72,0.0,0,APPROVED,E01100,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001693,E01983,2024-11-01,162206.2,155019.06,7187.14,0,IN_REVIEW,E01369,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001694,E01985,2024-02-01,72786.32,58355.98,14430.34,0,IN_REVIEW,E00579,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001695,E01986,2024-07-01,88436.79,88436.79,0.0,35,OVERDUE,E00617,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001696,E01989,2024-01-01,112482.73,112482.73,0.0,24,OVERDUE,E00374,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001697,E01992,2024-11-01,15376.93,15376.93,0.0,43,OVERDUE,E00242,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001698,E01993,2024-12-01,112183.47,112183.47,0.0,0,APPROVED,E01828,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001699,E01994,2024-05-01,137542.85,137542.85,0.0,0,CLOSED,E01369,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001700,E01996,2024-07-01,166377.67,166377.67,0.0,43,OVERDUE,E01460,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001701,E01996,2024-10-01,87130.67,87130.67,0.0,0,APPROVED,E01460,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001702,E01997,2024-09-01,66887.14,66887.14,0.0,31,OVERDUE,E01925,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001703,E01997,2024-04-01,59332.48,59332.48,0.0,0,IN_REVIEW,E01925,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001704,E01999,2024-12-01,28369.5,28369.5,0.0,28,OVERDUE,E00311,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001705,E02000,2024-08-01,136639.57,136639.57,0.0,0,IN_REVIEW,E00472,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001706,E02001,2024-01-01,105802.7,105802.7,0.0,33,OVERDUE,E01301,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001707,E02001,2024-11-01,138157.55,138157.55,0.0,0,CLOSED,E01301,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001708,E02002,2024-02-01,164240.6,139171.49,25069.11,0,APPROVED,E00571,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001709,E02003,2024-07-01,148498.74,148498.74,0.0,0,APPROVED,E00959,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001710,E02004,2024-09-01,6735.91,6735.91,0.0,0,APPROVED,E01369,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001711,E02006,2024-05-01,80646.06,80646.06,0.0,0,APPROVED,E01324,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001712,E02006,2024-10-01,165161.9,110978.38,54183.52,0,APPROVED,E01324,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001713,E02008,2024-02-01,131272.23,99439.23,31833.0,0,IN_REVIEW,E00292,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001714,E02009,2024-03-01,47183.46,34039.58,13143.88,0,CLOSED,E00211,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001715,E02009,2024-05-01,162993.64,118791.77,44201.87,0,CLOSED,E00211,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001716,E02010,2024-04-01,128303.29,128303.29,0.0,0,IN_REVIEW,E00256,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001717,E02011,2024-07-01,13516.86,13516.86,0.0,0,CLOSED,E01545,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001718,E02013,2024-05-01,146138.75,96905.41,49233.34,0,APPROVED,E00212,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001719,E02017,2024-10-01,57461.63,57461.63,0.0,24,OVERDUE,E01014,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001720,E02017,2024-04-01,42497.29,42497.29,0.0,0,CLOSED,E01014,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001721,E02019,2024-03-01,5269.26,5269.26,0.0,0,APPROVED,E01783,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001722,E02020,2024-04-01,13354.76,13354.76,0.0,0,IN_REVIEW,E00241,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001723,E02021,2024-05-01,102731.01,102731.01,0.0,0,APPROVED,E01472,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001724,E02021,2024-01-01,125049.58,125049.58,0.0,0,IN_REVIEW,E01472,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001725,E02023,2024-07-01,104006.3,104006.3,0.0,0,APPROVED,E00371,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001726,E02023,2024-02-01,98844.08,80978.06,17866.02,0,IN_REVIEW,E00371,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001727,E02024,2024-04-01,175492.24,175492.24,0.0,0,APPROVED,E01494,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001728,E02026,2024-08-01,173383.89,173383.89,0.0,32,OVERDUE,E00329,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001729,E02027,2024-04-01,47080.05,37725.07,9354.98,0,APPROVED,E01600,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001730,E02027,2024-07-01,164477.33,164477.33,0.0,34,OVERDUE,E01600,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001731,E02029,2024-01-01,84588.66,84588.66,0.0,0,APPROVED,E00186,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0001732,E02030,2024-07-01,30590.44,30590.44,0.0,34,OVERDUE,E00415,finance_advance,2024-12-31 12:00:00,finance_batch_001
